SID,NAME,ISO_TIME,LAT,LON,WMO_WIND,BASIN
2024244N18085,UNNAMED,2024-09-01 03:00:00,18.7,82.4,25,NI
2024244N18085,UNNAMED,2024-09-01 06:00:00,18.7,82.1,20,NI
2024244N18085,UNNAMED,2024-09-01 09:00:00,18.8,81.7, ,NI
2024244N18085,UNNAMED,2024-09-01 12:00:00,19.0,81.2,20,NI
2024244N18085,UNNAMED,2024-09-01 15:00:00,19.2,80.8, ,NI
2024244N18085,UNNAMED,2024-09-01 18:00:00,19.3,80.4,20,NI
2024244N18085,UNNAMED,2024-09-01 21:00:00,19.5,80.2, ,NI
2024244N18085,UNNAMED,2024-09-02 00:00:00,19.6,80.0,20,NI
2024244N18085,UNNAMED,2024-09-02 03:00:00,19.7,79.7,20,NI
2024244N18085,UNNAMED,2024-09-02 06:00:00,19.8,79.5,20,NI
2024252N18087,UNNAMED,2024-09-08 00:00:00,17.9,87.0,25,NI
2024252N18087,UNNAMED,2024-09-08 03:00:00,18.2,86.8,25,NI
2024252N18087,UNNAMED,2024-09-08 06:00:00,18.4,86.7,25,NI
2024252N18087,UNNAMED,2024-09-08 09:00:00,18.5,86.5, ,NI
2024252N18087,UNNAMED,2024-09-08 12:00:00,18.6,86.4,25,NI
2024252N18087,UNNAMED,2024-09-08 15:00:00,18.7,86.3, ,NI
2024252N18087,UNNAMED,2024-09-08 18:00:00,18.9,86.3,30,NI
2024252N18087,UNNAMED,2024-09-08 21:00:00,19.1,86.2, ,NI
2024252N18087,UNNAMED,2024-09-09 00:00:00,19.3,86.2,30,NI
2024252N18087,UNNAMED,2024-09-09 03:00:00,19.6,86.2,30,NI
2024252N18087,UNNAMED,2024-09-09 06:00:00,20.0,86.0,30,NI
2024252N18087,UNNAMED,2024-09-09 09:00:00,20.4,85.6, ,NI
2024252N18087,UNNAMED,2024-09-09 12:00:00,20.8,85.1,30,NI
2024252N18087,UNNAMED,2024-09-09 15:00:00,21.1,84.8, ,NI
2024252N18087,UNNAMED,2024-09-09 18:00:00,21.3,84.4,25,NI
2024252N18087,UNNAMED,2024-09-09 21:00:00,21.5,83.9, ,NI
2024252N18087,UNNAMED,2024-09-10 00:00:00,21.7,83.3,25,NI
2024252N18087,UNNAMED,2024-09-10 03:00:00,21.8,82.8,25,NI
2024252N18087,UNNAMED,2024-09-10 06:00:00,21.9,82.1,25,NI
2024255N24080,UNNAMED,2024-09-11 03:00:00,24.0,80.0,20,NI
2024255N24080,UNNAMED,2024-09-11 06:00:00,24.2,79.9,20,NI
2024255N24080,UNNAMED,2024-09-11 09:00:00,24.5,79.8, ,NI
2024255N24080,UNNAMED,2024-09-11 12:00:00,25.0,79.6,25,NI
2024255N24080,UNNAMED,2024-09-11 15:00:00,25.6,78.9, ,NI
2024255N24080,UNNAMED,2024-09-11 18:00:00,26.2,78.2,25,NI
2024255N24080,UNNAMED,2024-09-11 21:00:00,26.5,78.1, ,NI
2024255N24080,UNNAMED,2024-09-12 00:00:00,26.7,78.3,25,NI
2024255N24080,UNNAMED,2024-09-12 03:00:00,27.0,78.5,25,NI
2024255N24080,UNNAMED,2024-09-12 06:00:00,27.3,78.7,25,NI
2024255N24080,UNNAMED,2024-09-12 09:00:00,27.4,78.9, ,NI
2024255N24080,UNNAMED,2024-09-12 12:00:00,27.5,79.1,20,NI
2024255N24080,UNNAMED,2024-09-12 15:00:00,27.6,79.3, ,NI
2024255N24080,UNNAMED,2024-09-12 18:00:00,27.7,79.5,20,NI
2024255N24080,UNNAMED,2024-09-12 21:00:00,27.9,79.5, ,NI
2024255N24080,UNNAMED,2024-09-13 00:00:00,28.2,79.3,20,NI
2024258N22091,UNNAMED,2024-09-13 12:00:00,22.0,90.8,20,NI
2024258N22091,UNNAMED,2024-09-13 15:00:00,22.2,90.6, ,NI
2024258N22091,UNNAMED,2024-09-13 18:00:00,22.3,90.4,25,NI
2024258N22091,UNNAMED,2024-09-13 21:00:00,22.4,90.1, ,NI
2024258N22091,UNNAMED,2024-09-14 00:00:00,22.5,89.6,30,NI
2024258N22091,UNNAMED,2024-09-14 03:00:00,22.7,88.8,30,NI
2024258N22091,UNNAMED,2024-09-14 06:00:00,22.4,88.3,30,NI
2024258N22091,UNNAMED,2024-09-14 09:00:00,22.3,88.3, ,NI
2024258N22091,UNNAMED,2024-09-14 12:00:00,22.4,88.5,30,NI
2024258N22091,UNNAMED,2024-09-14 15:00:00,22.5,88.6, ,NI
2024258N22091,UNNAMED,2024-09-14 18:00:00,22.6,88.5,30,NI
2024258N22091,UNNAMED,2024-09-14 21:00:00,22.6,88.3, ,NI
2024258N22091,UNNAMED,2024-09-15 00:00:00,22.6,88.0,30,NI
2024258N22091,UNNAMED,2024-09-15 03:00:00,22.6,87.8,30,NI
2024258N22091,UNNAMED,2024-09-15 06:00:00,22.7,87.6,30,NI
2024258N22091,UNNAMED,2024-09-15 09:00:00,22.8,87.5, ,NI
2024258N22091,UNNAMED,2024-09-15 12:00:00,22.8,87.4,30,NI
2024258N22091,UNNAMED,2024-09-15 15:00:00,22.8,87.3, ,NI
2024258N22091,UNNAMED,2024-09-15 18:00:00,22.9,87.2,30,NI
2024258N22091,UNNAMED,2024-09-15 21:00:00,22.9,87.1, ,NI
2024258N22091,UNNAMED,2024-09-16 00:00:00,23.0,87.0,30,NI
2024258N22091,UNNAMED,2024-09-16 03:00:00,23.1,86.7,30,NI
2024258N22091,UNNAMED,2024-09-16 06:00:00,23.2,86.4,30,NI
2024258N22091,UNNAMED,2024-09-16 09:00:00,23.3,85.8, ,NI
2024258N22091,UNNAMED,2024-09-16 12:00:00,23.3,85.2,30,NI
2024258N22091,UNNAMED,2024-09-16 15:00:00,23.3,84.8, ,NI
2024258N22091,UNNAMED,2024-09-16 18:00:00,23.4,84.6,30,NI
2024258N22091,UNNAMED,2024-09-16 21:00:00,23.5,84.4, ,NI
2024258N22091,UNNAMED,2024-09-17 00:00:00,23.6,84.2,25,NI
2024258N22091,UNNAMED,2024-09-17 03:00:00,23.7,83.7,25,NI
2024258N22091,UNNAMED,2024-09-17 06:00:00,23.7,82.7,20,NI
2024258N22091,UNNAMED,2024-09-17 09:00:00,23.8,81.9, ,NI
2024258N22091,UNNAMED,2024-09-17 12:00:00,24.0,81.3,20,NI
2024258N22091,UNNAMED,2024-09-17 15:00:00,24.1,80.8, ,NI
2024258N22091,UNNAMED,2024-09-17 18:00:00,24.2,80.3,20,NI
2024288N16065,UNNAMED,2024-10-13 12:00:00,15.6,65.0,20,NI
2024288N16065,UNNAMED,2024-10-13 15:00:00,15.6,64.8, ,NI
2024288N16065,UNNAMED,2024-10-13 18:00:00,15.7,64.7,20,NI
2024288N16065,UNNAMED,2024-10-13 21:00:00,15.8,64.6, ,NI
2024288N16065,UNNAMED,2024-10-14 00:00:00,15.8,64.5,20,NI
2024288N16065,UNNAMED,2024-10-14 03:00:00,15.8,64.3,25,NI
2024288N16065,UNNAMED,2024-10-14 06:00:00,16.0,64.0,25,NI
2024288N16065,UNNAMED,2024-10-14 09:00:00,16.1,63.0, ,NI
2024288N16065,UNNAMED,2024-10-14 12:00:00,16.1,62.0,25,NI
2024288N16065,UNNAMED,2024-10-14 15:00:00,16.1,61.6, ,NI
2024288N16065,UNNAMED,2024-10-14 18:00:00,16.1,61.5,25,NI
2024288N16065,UNNAMED,2024-10-14 21:00:00,16.0,61.3, ,NI
2024288N16065,UNNAMED,2024-10-15 00:00:00,16.1,61.0,20,NI
2024288N16065,UNNAMED,2024-10-15 03:00:00,16.8,60.5,20,NI
2024288N16065,UNNAMED,2024-10-15 06:00:00,17.5,59.8,20,NI
2024288N16065,UNNAMED,2024-10-15 09:00:00,18.0,59.2, ,NI
2024288N16065,UNNAMED,2024-10-15 12:00:00,18.3,58.8,20,NI
2024290N11084,UNNAMED,2024-10-15 12:00:00,11.4,84.4,20,NI
2024290N11084,UNNAMED,2024-10-15 15:00:00,11.6,84.2, ,NI
2024290N11084,UNNAMED,2024-10-15 18:00:00,11.8,84.0,20,NI
2024290N11084,UNNAMED,2024-10-15 21:00:00,11.9,83.7, ,NI
2024290N11084,UNNAMED,2024-10-16 00:00:00,12.1,83.4,20,NI
2024290N11084,UNNAMED,2024-10-16 03:00:00,12.3,83.0,25,NI
2024290N11084,UNNAMED,2024-10-16 06:00:00,12.5,82.7,25,NI
2024290N11084,UNNAMED,2024-10-16 09:00:00,12.7,82.3, ,NI
2024290N11084,UNNAMED,2024-10-16 12:00:00,12.9,81.9,25,NI
2024290N11084,UNNAMED,2024-10-16 15:00:00,13.1,81.4, ,NI
2024290N11084,UNNAMED,2024-10-16 18:00:00,13.4,80.8,25,NI
2024295N15092,DANA,2024-10-21 06:00:00,15.3,92.1, ,NI
2024295N15092,DANA,2024-10-21 09:00:00,15.2,92.1, ,NI
2024295N15092,DANA,2024-10-21 12:00:00,15.2,92.1, ,NI
2024295N15092,DANA,2024-10-21 15:00:00,15.2,92.1, ,NI
2024295N15092,DANA,2024-10-21 18:00:00,15.2,92.0, ,NI
2024295N15092,DANA,2024-10-21 21:00:00,15.1,92.0, ,NI
2024295N15092,DANA,2024-10-22 00:00:00,15.2,91.9,20,NI
2024295N15092,DANA,2024-10-22 03:00:00,15.2,91.8,20,NI
2024295N15092,DANA,2024-10-22 06:00:00,15.3,91.6,25,NI
2024295N15092,DANA,2024-10-22 09:00:00,15.3,91.5, ,NI
2024295N15092,DANA,2024-10-22 12:00:00,15.4,91.4,30,NI
2024295N15092,DANA,2024-10-22 15:00:00,15.5,91.1, ,NI
2024295N15092,DANA,2024-10-22 18:00:00,15.6,90.7,30,NI
2024295N15092,DANA,2024-10-22 21:00:00,15.8,90.3, ,NI
2024295N15092,DANA,2024-10-23 00:00:00,16.1,89.9,35,NI
2024295N15092,DANA,2024-10-23 03:00:00,16.4,89.6,35,NI
2024295N15092,DANA,2024-10-23 06:00:00,16.7,89.3,40,NI
2024295N15092,DANA,2024-10-23 09:00:00,16.9,89.1,45,NI
2024295N15092,DANA,2024-10-23 12:00:00,17.3,89.0,45,NI
2024295N15092,DANA,2024-10-23 15:00:00,17.6,88.8,45,NI
2024295N15092,DANA,2024-10-23 18:00:00,18.0,88.7,50,NI
2024295N15092,DANA,2024-10-23 21:00:00,18.3,88.4,50,NI
2024295N15092,DANA,2024-10-24 00:00:00,18.7,88.2,55,NI
2024295N15092,DANA,2024-10-24 03:00:00,19.0,88.0,55,NI
2024295N15092,DANA,2024-10-24 06:00:00,19.3,87.8,55,NI
2024295N15092,DANA,2024-10-24 09:00:00,19.5,87.6,60,NI
2024295N15092,DANA,2024-10-24 12:00:00,19.8,87.5,60,NI
2024295N15092,DANA,2024-10-24 15:00:00,20.1,87.3,60,NI
2024295N15092,DANA,2024-10-24 18:00:00,20.5,87.1,55,NI
2024295N15092,DANA,2024-10-24 21:00:00,20.7,87.0,55,NI
2024295N15092,DANA,2024-10-25 00:00:00,20.9,86.9,50,NI
2024295N15092,DANA,2024-10-25 03:00:00,21.1,86.8,45,NI
2024295N15092,DANA,2024-10-25 06:00:00,21.2,86.7,35,NI
2024295N15092,DANA,2024-10-25 09:00:00,21.3,86.6,30,NI
2024295N15092,DANA,2024-10-25 12:00:00,21.3,86.5,30,NI
2024295N15092,DANA,2024-10-25 15:00:00,21.3,86.4, ,NI
2024295N15092,DANA,2024-10-25 18:00:00,21.3,86.4,25,NI
2024295N15092,DANA,2024-10-25 21:00:00,21.2,86.5, ,NI
2024295N15092,DANA,2024-10-26 00:00:00,21.2,86.4, ,NI
2024329N04089,FENGAL,2024-11-23 18:00:00,3.6,88.9, ,NI
2024329N04089,FENGAL,2024-11-23 21:00:00,3.7,88.3, ,NI
2024329N04089,FENGAL,2024-11-24 00:00:00,3.7,87.8, ,NI
2024329N04089,FENGAL,2024-11-24 03:00:00,3.7,87.3, ,NI
2024329N04089,FENGAL,2024-11-24 06:00:00,3.8,86.8, ,NI
2024329N04089,FENGAL,2024-11-24 09:00:00,3.9,86.2, ,NI
2024329N04089,FENGAL,2024-11-24 12:00:00,4.0,85.6, ,NI
2024329N04089,FENGAL,2024-11-24 15:00:00,4.1,85.1, ,NI
2024329N04089,FENGAL,2024-11-24 18:00:00,4.2,84.7, ,NI
2024329N04089,FENGAL,2024-11-24 21:00:00,4.3,84.3, ,NI
2024329N04089,FENGAL,2024-11-25 00:00:00,4.3,83.9, ,NI
2024329N04089,FENGAL,2024-11-25 03:00:00,4.4,83.9,20,NI
2024329N04089,FENGAL,2024-11-25 06:00:00,4.6,83.6,20,NI
2024329N04089,FENGAL,2024-11-25 09:00:00,4.9,83.4, ,NI
2024329N04089,FENGAL,2024-11-25 12:00:00,5.2,83.3,25,NI
2024329N04089,FENGAL,2024-11-25 15:00:00,5.4,83.1, ,NI
2024329N04089,FENGAL,2024-11-25 18:00:00,5.6,83.1,25,NI
2024329N04089,FENGAL,2024-11-25 21:00:00,5.8,83.1, ,NI
2024329N04089,FENGAL,2024-11-26 00:00:00,6.1,83.1,25,NI
2024329N04089,FENGAL,2024-11-26 03:00:00,6.4,82.9,30,NI
2024329N04089,FENGAL,2024-11-26 06:00:00,6.8,82.9,30,NI
2024329N04089,FENGAL,2024-11-26 09:00:00,7.1,82.8, ,NI
2024329N04089,FENGAL,2024-11-26 12:00:00,7.3,82.8,30,NI
2024329N04089,FENGAL,2024-11-26 15:00:00,7.5,82.7, ,NI
2024329N04089,FENGAL,2024-11-26 18:00:00,7.8,82.6,30,NI
2024329N04089,FENGAL,2024-11-26 21:00:00,8.1,82.5, ,NI
2024329N04089,FENGAL,2024-11-27 00:00:00,8.3,82.4,30,NI
2024329N04089,FENGAL,2024-11-27 03:00:00,8.5,82.3,30,NI
2024329N04089,FENGAL,2024-11-27 06:00:00,8.7,82.3,30,NI
2024329N04089,FENGAL,2024-11-27 09:00:00,8.8,82.2, ,NI
2024329N04089,FENGAL,2024-11-27 12:00:00,8.8,82.3,30,NI
2024329N04089,FENGAL,2024-11-27 15:00:00,8.9,82.5, ,NI
2024329N04089,FENGAL,2024-11-27 18:00:00,9.0,82.7,30,NI
2024329N04089,FENGAL,2024-11-27 21:00:00,9.1,82.7, ,NI
2024329N04089,FENGAL,2024-11-28 00:00:00,9.2,82.8,30,NI
2024329N04089,FENGAL,2024-11-28 03:00:00,9.2,83.0,30,NI
2024329N04089,FENGAL,2024-11-28 06:00:00,9.3,83.2,30,NI
2024329N04089,FENGAL,2024-11-28 09:00:00,9.4,83.3, ,NI
2024329N04089,FENGAL,2024-11-28 12:00:00,9.6,83.4,30,NI
2024329N04089,FENGAL,2024-11-28 15:00:00,9.9,83.5, ,NI
2024329N04089,FENGAL,2024-11-28 18:00:00,10.2,83.5,30,NI
2024329N04089,FENGAL,2024-11-28 21:00:00,10.5,83.2, ,NI
2024329N04089,FENGAL,2024-11-29 00:00:00,10.7,82.9,30,NI
2024329N04089,FENGAL,2024-11-29 03:00:00,10.9,82.7,30,NI
2024329N04089,FENGAL,2024-11-29 06:00:00,11.2,82.6,30,NI
2024329N04089,FENGAL,2024-11-29 09:00:00,11.4,82.3,35,NI
2024329N04089,FENGAL,2024-11-29 12:00:00,11.7,82.1,35,NI
2024329N04089,FENGAL,2024-11-29 15:00:00,11.9,81.8,35,NI
2024329N04089,FENGAL,2024-11-29 18:00:00,12.1,81.8,35,NI
2024329N04089,FENGAL,2024-11-29 21:00:00,12.2,81.6,40,NI
2024329N04089,FENGAL,2024-11-30 00:00:00,12.4,81.3,45,NI
2024329N04089,FENGAL,2024-11-30 03:00:00,12.4,81.0,45,NI
2024329N04089,FENGAL,2024-11-30 06:00:00,12.3,80.9,45,NI
2024329N04089,FENGAL,2024-11-30 09:00:00,12.3,80.7,45,NI
2024329N04089,FENGAL,2024-11-30 12:00:00,12.3,80.5,40,NI
2024329N04089,FENGAL,2024-11-30 15:00:00,12.2,80.3,40,NI
2024329N04089,FENGAL,2024-11-30 18:00:00,12.1,80.1,40,NI
2024329N04089,FENGAL,2024-11-30 21:00:00,12.1,80.0,35,NI
2024329N04089,FENGAL,2024-12-01 00:00:00,12.1,79.9,35,NI
2024329N04089,FENGAL,2024-12-01 03:00:00,12.0,79.8,35,NI
2024329N04089,FENGAL,2024-12-01 06:00:00,12.1,79.8,30,NI
2024329N04089,FENGAL,2024-12-01 09:00:00,12.1,79.7, ,NI
2024329N04089,FENGAL,2024-12-01 12:00:00,12.1,79.5,25,NI
2024329N04089,FENGAL,2024-12-01 15:00:00,12.1,79.4, ,NI
2024329N04089,FENGAL,2024-12-01 18:00:00,12.2,79.3,25,NI
2024329N04089,FENGAL,2024-12-01 21:00:00,12.1,79.2, ,NI
2024329N04089,FENGAL,2024-12-02 00:00:00,12.1,79.1, ,NI
2024329N04089,FENGAL,2024-12-02 03:00:00,12.1,78.9, ,NI
2024329N04089,FENGAL,2024-12-02 06:00:00,12.2,78.6, ,NI
2024329N04089,FENGAL,2024-12-02 09:00:00,12.3,78.3, ,NI
2024329N04089,FENGAL,2024-12-02 12:00:00,12.5,77.9, ,NI
2024329N04089,FENGAL,2024-12-02 15:00:00,12.7,77.5, ,NI
2024329N04089,FENGAL,2024-12-02 18:00:00,12.9,76.9, ,NI
2024329N04089,FENGAL,2024-12-02 21:00:00,13.0,76.3, ,NI
2024329N04089,FENGAL,2024-12-03 00:00:00,13.1,75.5, ,NI
2024329N04089,FENGAL,2024-12-03 03:00:00,13.2,74.6, ,NI
2024329N04089,FENGAL,2024-12-03 06:00:00,13.3,73.7, ,NI
2024329N04089,FENGAL,2024-12-03 09:00:00,13.5,72.7, ,NI
2024329N04089,FENGAL,2024-12-03 12:00:00,13.5,71.8, ,NI
2024329N04089,FENGAL,2024-12-03 15:00:00,13.2,71.4, ,NI
2024329N04089,FENGAL,2024-12-03 18:00:00,12.8,71.2, ,NI
2024329N04089,FENGAL,2024-12-03 21:00:00,12.5,71.0, ,NI
2024329N04089,FENGAL,2024-12-04 00:00:00,12.3,70.9, ,NI
2024329N04089,FENGAL,2024-12-04 03:00:00,12.2,70.7, ,NI
2024329N04089,FENGAL,2024-12-04 06:00:00,12.0,70.4, ,NI
2024329N04089,FENGAL,2024-12-04 09:00:00,11.7,70.1, ,NI
2024329N04089,FENGAL,2024-12-04 12:00:00,11.2,69.9, ,NI
2024356N14084,UNNAMED,2024-12-20 12:00:00,13.7,83.5,20,NI
2024356N14084,UNNAMED,2024-12-20 15:00:00,13.8,83.6, ,NI
2024356N14084,UNNAMED,2024-12-20 18:00:00,13.9,83.7,25,NI
2024356N14084,UNNAMED,2024-12-20 21:00:00,13.9,83.9, ,NI
2024356N14084,UNNAMED,2024-12-21 00:00:00,13.9,84.2,25,NI
2024356N14084,UNNAMED,2024-12-21 03:00:00,14.0,84.5,25,NI
2024356N14084,UNNAMED,2024-12-21 06:00:00,14.1,84.6,20,NI
2025144N17073,UNNAMED,2025-05-24 00:00:00,17.0,73.0,25,NI
2025144N17073,UNNAMED,2025-05-24 03:00:00,17.0,73.2,25,NI
2025144N17073,UNNAMED,2025-05-24 06:00:00,17.0,73.3,25,NI
2025144N17073,UNNAMED,2025-05-24 09:00:00,17.1,73.7, ,NI
2025144N17073,UNNAMED,2025-05-24 12:00:00,17.2,74.3,25,NI
2025144N17073,UNNAMED,2025-05-24 15:00:00,17.3,74.8, ,NI
2025144N17073,UNNAMED,2025-05-24 18:00:00,17.4,75.3,25,NI
2025149N21088,UNNAMED,2025-05-29 00:00:00,20.8,88.3,25,NI
2025149N21088,UNNAMED,2025-05-29 03:00:00,21.3,88.3,30,NI
2025149N21088,UNNAMED,2025-05-29 06:00:00,22.0,88.4,30,NI
2025149N21088,UNNAMED,2025-05-29 09:00:00,22.2,88.5, ,NI
2025149N21088,UNNAMED,2025-05-29 12:00:00,22.2,88.6,30,NI
2025149N21088,UNNAMED,2025-05-29 15:00:00,22.5,88.9, ,NI
2025149N21088,UNNAMED,2025-05-29 18:00:00,23.0,89.2,30,NI
2025149N21088,UNNAMED,2025-05-29 21:00:00,23.6,89.3, ,NI
2025149N21088,UNNAMED,2025-05-30 00:00:00,24.1,89.4,25,NI
2025149N21088,UNNAMED,2025-05-30 03:00:00,24.3,89.6,20,NI
2025149N21088,UNNAMED,2025-05-30 06:00:00,25.1,90.2,20,NI
2025195N23089,UNNAMED,2025-07-14 06:00:00,23.0,88.8,20,NI
2025195N23089,UNNAMED,2025-07-14 09:00:00,23.2,88.6, ,NI
2025195N23089,UNNAMED,2025-07-14 12:00:00,23.3,88.4,20,NI
2025195N23089,UNNAMED,2025-07-14 15:00:00,23.4,88.3, ,NI
2025195N23089,UNNAMED,2025-07-14 18:00:00,23.5,88.0,20,NI
2025195N23089,UNNAMED,2025-07-14 21:00:00,23.7,87.4, ,NI
2025195N23089,UNNAMED,2025-07-15 00:00:00,24.0,86.7,20,NI
2025196N27075,UNNAMED,2025-07-15 03:00:00,27.4,75.4,20,NI
2025196N27075,UNNAMED,2025-07-15 06:00:00,27.7,75.0,20,NI
2025196N27075,UNNAMED,2025-07-15 09:00:00,28.4,74.3, ,NI
2025196N27075,UNNAMED,2025-07-15 12:00:00,29.0,73.7,20,NI
2025196N27075,UNNAMED,2025-07-15 15:00:00,29.2,73.5, ,NI
2025196N27075,UNNAMED,2025-07-15 18:00:00,29.2,73.5,20,NI
2025198N25082,UNNAMED,2025-07-17 00:00:00,25.2,81.8,25,NI
2025198N25082,UNNAMED,2025-07-17 03:00:00,25.2,81.5,25,NI
2025198N25082,UNNAMED,2025-07-17 06:00:00,25.3,81.2,25,NI
2025198N25082,UNNAMED,2025-07-17 09:00:00,25.4,80.8, ,NI
2025198N25082,UNNAMED,2025-07-17 12:00:00,25.6,80.3,25,NI
2025198N25082,UNNAMED,2025-07-17 15:00:00,25.7,80.0, ,NI
2025198N25082,UNNAMED,2025-07-17 18:00:00,25.8,79.8,25,NI
2025198N25082,UNNAMED,2025-07-17 21:00:00,26.1,79.4, ,NI
2025198N25082,UNNAMED,2025-07-18 00:00:00,26.3,79.0,25,NI
2025198N25082,UNNAMED,2025-07-18 03:00:00,26.4,78.5,25,NI
2025198N25082,UNNAMED,2025-07-18 06:00:00,26.4,78.0,25,NI
2025198N25082,UNNAMED,2025-07-18 09:00:00,26.7,77.6, ,NI
2025198N25082,UNNAMED,2025-07-18 12:00:00,27.0,77.2,25,NI
2025198N25082,UNNAMED,2025-07-18 15:00:00,27.1,76.9, ,NI
2025198N25082,UNNAMED,2025-07-18 18:00:00,27.2,76.5,25,NI
2025198N25082,UNNAMED,2025-07-18 21:00:00,27.3,75.8, ,NI
2025198N25082,UNNAMED,2025-07-19 00:00:00,27.4,75.1,25,NI
2025198N25082,UNNAMED,2025-07-19 03:00:00,27.5,74.6,20,NI
2025198N25082,UNNAMED,2025-07-19 06:00:00,27.5,74.2,20,NI
2025198N25082,UNNAMED,2025-07-19 09:00:00,27.5,73.9, ,NI
2025198N25082,UNNAMED,2025-07-19 12:00:00,27.5,73.7,20,NI
2025198N25082,UNNAMED,2025-07-19 15:00:00,27.5,73.4, ,NI
2025198N25082,UNNAMED,2025-07-19 18:00:00,27.5,73.0,20,NI
2025206N21090,UNNAMED,2025-07-25 00:00:00,21.4,89.5,25,NI
2025206N21090,UNNAMED,2025-07-25 03:00:00,21.7,88.8,25,NI
2025206N21090,UNNAMED,2025-07-25 06:00:00,22.0,88.4,25,NI
2025206N21090,UNNAMED,2025-07-25 09:00:00,22.3,87.9, ,NI
2025206N21090,UNNAMED,2025-07-25 12:00:00,22.6,87.4,25,NI
2025206N21090,UNNAMED,2025-07-25 15:00:00,22.8,87.0, ,NI
2025206N21090,UNNAMED,2025-07-25 18:00:00,23.0,86.6,25,NI
2025206N21090,UNNAMED,2025-07-25 21:00:00,23.2,85.9, ,NI
2025206N21090,UNNAMED,2025-07-26 00:00:00,23.3,85.0,25,NI
2025206N21090,UNNAMED,2025-07-26 03:00:00,23.3,84.0,20,NI
2025206N21090,UNNAMED,2025-07-26 06:00:00,23.3,82.3,20,NI
2025206N21090,UNNAMED,2025-07-26 09:00:00,23.3,81.7, ,NI
2025206N21090,UNNAMED,2025-07-26 12:00:00,23.3,81.7,20,NI
2025206N21090,UNNAMED,2025-07-26 15:00:00,23.3,81.5, ,NI
2025206N21090,UNNAMED,2025-07-26 18:00:00,23.3,81.0,20,NI
2025231N19085,UNNAMED,2025-08-18 12:00:00,18.9,85.0,20,NI
2025231N19085,UNNAMED,2025-08-18 15:00:00,19.0,84.9, ,NI
2025231N19085,UNNAMED,2025-08-18 18:00:00,19.0,84.9,20,NI
2025231N19085,UNNAMED,2025-08-18 21:00:00,19.1,85.0, ,NI
2025231N19085,UNNAMED,2025-08-19 00:00:00,19.3,84.8,20,NI
2025231N19085,UNNAMED,2025-08-19 03:00:00,19.8,84.0,20,NI
2025231N19085,UNNAMED,2025-08-19 06:00:00,20.0,83.3,20,NI
2025233N15126,KAJIKI,2025-08-26 21:00:00,19.8,99.8, ,NI
2025233N15126,KAJIKI,2025-08-27 00:00:00,20.1,99.6, ,NI
2025250N25073,UNNAMED,2025-09-06 18:00:00,25.0,72.5,25,NI
2025250N25073,UNNAMED,2025-09-06 21:00:00,24.6,72.4, ,NI
2025250N25073,UNNAMED,2025-09-07 00:00:00,24.3,72.2,25,NI
2025250N25073,UNNAMED,2025-09-07 03:00:00,24.2,71.8,25,NI
2025250N25073,UNNAMED,2025-09-07 06:00:00,24.3,71.4,30,NI
2025250N25073,UNNAMED,2025-09-07 09:00:00,24.4,71.2, ,NI
2025250N25073,UNNAMED,2025-09-07 12:00:00,24.5,71.2,30,NI
2025250N25073,UNNAMED,2025-09-07 15:00:00,24.5,71.1, ,NI
2025250N25073,UNNAMED,2025-09-07 18:00:00,24.6,71.0,30,NI
2025250N25073,UNNAMED,2025-09-07 21:00:00,24.7,70.9, ,NI
2025250N25073,UNNAMED,2025-09-08 00:00:00,24.8,70.7,30,NI
2025250N25073,UNNAMED,2025-09-08 03:00:00,25.0,70.5,30,NI
2025250N25073,UNNAMED,2025-09-08 06:00:00,25.3,70.2,30,NI
2025250N25073,UNNAMED,2025-09-08 09:00:00,25.6,69.8, ,NI
2025250N25073,UNNAMED,2025-09-08 12:00:00,25.8,69.5,30,NI
2025250N25073,UNNAMED,2025-09-08 15:00:00,25.9,69.2, ,NI
2025250N25073,UNNAMED,2025-09-08 18:00:00,25.9,69.0,25,NI
2025250N25073,UNNAMED,2025-09-08 21:00:00,25.9,68.9, ,NI
2025250N25073,UNNAMED,2025-09-09 00:00:00,25.8,68.7,25,NI
2025250N25073,UNNAMED,2025-09-09 03:00:00,25.4,68.4,25,NI
2025250N25073,UNNAMED,2025-09-09 06:00:00,25.2,68.2,25,NI
2025250N25073,UNNAMED,2025-09-09 09:00:00,25.1,68.0, ,NI
2025250N25073,UNNAMED,2025-09-09 12:00:00,25.0,67.7,25,NI
2025250N25073,UNNAMED,2025-09-09 15:00:00,24.9,67.4, ,NI
2025250N25073,UNNAMED,2025-09-09 18:00:00,24.9,67.1,25,NI
2025250N25073,UNNAMED,2025-09-09 21:00:00,24.8,66.7, ,NI
2025250N25073,UNNAMED,2025-09-10 00:00:00,24.8,66.3,25,NI
2025250N25073,UNNAMED,2025-09-10 03:00:00,24.8,65.8,25,NI
2025250N25073,UNNAMED,2025-09-10 06:00:00,24.8,65.3,25,NI
2025250N25073,UNNAMED,2025-09-10 09:00:00,24.8,64.8, ,NI
2025250N25073,UNNAMED,2025-09-10 12:00:00,24.8,64.4,25,NI
2025250N25073,UNNAMED,2025-09-10 15:00:00,24.8,64.0, ,NI
2025250N25073,UNNAMED,2025-09-10 18:00:00,24.8,63.5,20,NI
2025266N11137,BUALOI,2025-09-29 21:00:00,21.5,99.9, ,NI
2025266N11137,BUALOI,2025-09-30 00:00:00,22.0,99.3, ,NI
